NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,정류소타입,BIT_설치여부
118000622,5,한강버스.여의도선착장,126.934607,37.52901,한강선착장,미설치  
113000513,6,한강버스.망원선착장,126.894245,37.55468,한강선착장,미설치  
115000952,7,한강버스.마곡선착장,126.84404,37.5751,한강선착장,미설치  
100000001,1001,종로2가사거리,126.9877523,37.56980554,중앙차로,설치   
100000002,1002,창경궁.서울대학교병원,126.9965206,37.57943293,중앙차로,설치   
100000003,1003,명륜3가.성대입구,126.9982508,37.58258001,중앙차로,설치   
100000004,1004,종로2가.삼일교,126.9876131,37.56857927,중앙차로,설치   
100000005,1005,혜화동로터리.여운형활동터,127.001744,37.586243,중앙차로,설치   
101000305,1006,서대문역사거리,126.966893,37.566137,중앙차로,설치   
100000380,1007,서울역사박물관.경희궁앞,126.97038,37.569135,중앙차로,설치   
100000379,1008,서울역사박물관.경희궁앞,126.970759,37.56951198,중앙차로,설치   
100000384,1009,광화문역,126.9763534,37.57014168,중앙차로,설치   
100000385,1010,광화문역,126.9778803,37.57023966,중앙차로,설치   
100000386,1011,종로1가,126.9810661,37.57014825,중앙차로,설치   
100000387,1012,종로1가,126.9816283,37.57027101,중앙차로,설치   
100000388,1013,종로2가,126.9849903,37.57017238,중앙차로,설치   
100000389,1014,종로2가,126.9865354,37.57023789,중앙차로,설치   
100000390,1015,종로3가.탑골공원,126.9893256,37.57020889,중앙차로,설치   
100000391,1016,종로3가.탑골공원,126.9899878,37.57036054,중앙차로,설치   
100000392,1017,종로4가.종묘,126.9947219,37.570507,중앙차로,설치   
100000393,1018,종로4가.종묘,126.9953957,37.570635,중앙차로,설치   
100000394,1019,종로5가.광장시장,126.9990605,37.570786,중앙차로,설치   
100000395,1020,종로5가.광장시장,126.9996038,37.57093017,중앙차로,설치   
100000396,1021,종로6가.동대문종합시장,127.0044628,37.57101117,중앙차로,설치   
100000397,1022,종로6가.동대문종합시장,127.0057137,37.57112723,중앙차로,설치   
100000398,1023,동대문역.흥인지문,127.0138159,37.57244754,중앙차로,설치   
100000365,1037,동대문역.흥인지문,127.0124191,37.57215245,중앙차로,설치   
100000366,1041,동묘앞.서울혜화경찰서,127.0186103,37.57383216,중앙차로,설치   
100000367,1044,동묘앞.서울혜화경찰서,127.0195528,37.57424646,중앙차로,설치   
100000006,1101,경기상고,126.9693635,37.58755022,일반차로,설치   
100000007,1102,신교동,126.9702627,37.58329552,일반차로,설치   
100000008,1103,경기상고,126.9697701,37.58719079,일반차로,설치   
100000009,1104,경복고교,126.9708802,37.58516003,일반차로,설치   
100000010,1105,청운중학교,126.9726741,37.58781058,일반차로,설치   
100000011,1106,자하문고개.윤동주문학관,126.9671262,37.59218662,일반차로,설치   
100000012,1107,자하문고개.윤동주문학관,126.9671907,37.59233532,일반차로,설치   
100000013,1108,청운중학교,126.9722631,37.58842196,일반차로,설치   
100000014,1109,경복고교,126.9714039,37.5850633,일반차로,설치   
100000015,1110,통인시장종로구보건소,126.97105,37.5803257,일반차로,설치   
100000016,1111,통인시장종로구보건소,126.9713851,37.58051321,일반차로,설치   
100000017,1112,효자동,126.970621,37.58309104,일반차로,설치   
100000018,1113,사직단.어린이도서관,126.9679907,37.57513553,일반차로,설치   
100000019,1114,경복궁역1번출구,126.9714158,37.57616149,일반차로,설치   
100000020,1115,경복궁역2번출구,126.9721994,37.57704014,일반차로,설치   
100000021,1116,경복궁역3번출구,126.9722829,37.57767139,일반차로,설치   
100000022,1117,경복궁,126.9787471,37.57557679,일반차로,설치   
100000023,1118,광화문역2번출구.KT광화문지사,126.9774163,37.57232093,일반차로,설치   
100000415,1119,영추문,126.9739818,37.57893039,일반차로,미설치  
100000025,1120,광화문역6번출구,126.9764072,37.57004483,일반차로,설치   
100000028,1123,서울역사박물관.강북삼성병원,126.971248,37.570023,일반차로,설치   
100000029,1124,새문안교회,126.9728386,37.57033689,일반차로,미설치  
100000030,1125,광화문역7번출구,126.975837,37.570365,일반차로,설치   
100000031,1126,세종문화회관,126.9769976,37.57364893,일반차로,설치   
100000032,1127,서울경찰청.경복궁역,126.9714843,37.57574466,일반차로,설치   
100000033,1128,사직단,126.968189,37.57485535,일반차로,설치   
100000034,1129,광화문역6번출구.광화문빌딩,126.9768637,37.56950355,일반차로,설치   
100000035,1130,덕성여중고,126.9819722,37.57576939,일반차로,설치   
100000036,1131,안국역.서울공예박물관,126.9839958,37.57606956,일반차로,설치   
100000037,1132,국민은행세검정지점,126.960888,37.60466298,일반차로,설치   
100000038,1133,세검정초등학교,126.9612198,37.60250228,일반차로,설치   
100000039,1134,세검정.상명대,126.9582921,37.60047709,일반차로,설치   
100000040,1135,상명대입구.석파랑,126.9585702,37.59941335,일반차로,설치   
100000041,1136,하림각,126.9617068,37.59813307,일반차로,설치   
100000042,1137,자하문터널입구.석파정,126.9636435,37.59559351,일반차로,설치   
100000043,1138,부암동주민센터.무계원,126.9642222,37.59276708,일반차로,설치   
100000044,1139,부암동주민센터.무계원,126.9651419,37.59278617,일반차로,설치   
100000045,1140,자하문터널입구.석파정,126.9639776,37.59555757,일반차로,설치   
100000046,1141,하림각,126.9622153,37.59814765,일반차로,설치   
100000047,1142,상명대입구.세검정교회,126.9592406,37.59961633,일반차로,설치   
100000048,1143,세검정.세검정성당,126.9591558,37.6006471,일반차로,설치   
100000049,1144,세검정초등학교,126.9614329,37.60226807,일반차로,설치   
100000051,1146,국민은행세검정지점,126.9611927,37.60484616,일반차로,설치   
100000053,1148,승가사입구,126.956306,37.61158441,일반차로,미설치  
100000054,1149,구기동현대빌라,126.9564576,37.6100355,일반차로,설치   
100000055,1150,구기터널.삼성출판박물관,126.9562103,37.60860989,일반차로,설치   
100000056,1151,구기터널.삼성출판박물관,126.9564167,37.6083054,일반차로,설치   
100000057,1152,구기동,126.9585298,37.60696445,일반차로,설치   
100000058,1153,구기동,126.9591017,37.6070088,일반차로,설치   
100000059,1154,승가사입구,126.956482,37.61148,일반차로,미설치  
100000060,1155,갑을씨티텔앞,126.963535,37.60437097,일반차로,설치   
100000061,1156,평창파출소,126.9660433,37.60532237,일반차로,설치   
100000062,1157,평창동주민센터,126.9695663,37.60660737,일반차로,설치   
100000063,1158,일성아파트,126.9729237,37.60887236,일반차로,설치   
100000064,1159,롯데아파트,126.9763156,37.61038972,일반차로,설치   
100000065,1160,롯데아파트,126.976652,37.610248,일반차로,설치   
100000066,1161,벽산평창힐스아파트,126.972797,37.60819,일반차로,설치   
100000067,1162,예능교회,126.97,37.606517,일반차로,설치   
100000068,1163,서울예술고등학교.평창동주민센터,126.9676276,37.60577876,일반차로,설치   
100000069,1164,화정박물관,126.9648103,37.60450382,일반차로,설치   
100000376,1165,삼성강북병원.경교장,126.9686005,37.56814593,일반차로,미설치  
100000072,1167,독립문역.서대문형무소역사관,126.959322,37.573395,일반차로,설치   
100000073,1168,금화초등학교.서울시교육청,126.964867,37.567879,일반차로,설치   
100000368,1169,서대문역사거리.적십자병원,126.9675878,37.56710815,일반차로,설치   
100000075,1171,독립문,126.9614303,37.57134302,일반차로,미설치  
100000076,1172,창덕궁.우리소리박물관,126.9885394,37.57754057,일반차로,설치   
100000077,1173,서린동.SK서린빌딩,126.9800948,37.5692639,일반차로,미설치  
100000078,1174,청계1가.장통교,126.9849267,37.56868439,일반차로,미설치  
100000079,1175,청계2가.수표교,126.9908172,37.56844532,일반차로,미설치  
100000080,1176,청계4가.세운교,126.9965617,37.5689254,일반차로,미설치  
100000081,1177,청계5가.광장시장,126.9997974,37.56945128,일반차로,설치   
100000102,1198,원남동,126.9973383,37.57453251,가로변시간,설치   
100000103,1199,창덕궁.우리소리박물관,126.9889539,37.57727265,일반차로,설치   
100000104,1200,안국역6번출구.인사동문화의거리,126.9841344,37.57579898,일반차로,설치   
100000105,1201,조계사.종로경찰서,126.9831556,37.57252231,일반차로,설치   
100000106,1202,조계사.종로경찰서,126.9828259,37.57248581,일반차로,설치   
100000107,1203,안국동사거리,126.9827201,37.57461057,일반차로,설치   
100000108,1204,효제동.김상옥의거터,127.00223,37.5745,가로변시간,설치   
100000109,1205,종로5가.효제초등학교,127.0021442,37.57287901,가로변시간,설치   
100000414,1209,창덕궁.돈화문국악당,126.991235,37.57743277,일반차로,미설치  
100000116,1212,종로5가역6번출구,127.0021827,37.5705596,일반차로,설치   
100000117,1213,청계5가.마전교,127.0028494,37.56983511,일반차로,미설치  
100000118,1214,동대문,127.0084126,37.57172624,일반차로,설치   
100000119,1215,충신동,127.0062788,37.57402235,일반차로,설치   
100000121,1217,충신동,127.0063434,37.57446028,일반차로,설치   
100000122,1218,연지공원앞,127.0008066,37.57591041,일반차로,설치   
100000123,1219,방송통신대.이화장,127.002437,37.578043,가로변전일,설치   
100000124,1220,혜화역2번출구.마로니에공원,127.0022769,37.58111949,가로변전일,설치   
100000125,1221,혜화역3번출구.서울대병원입구,127.0018482,37.58095597,가로변전일,미설치  
100000126,1222,방송통신대.이화장,127.0019783,37.57778897,일반차로,설치   
100000127,1223,연지공원앞,127.0006951,37.57611936,일반차로,미설치  
100000128,1224,창경궁.서울대학교병원,126.9968717,37.57882799,일반차로,설치   
100000129,1225,이화동(이화장),127.0032708,37.57593729,일반차로,설치   
100000130,1226,혜화동로터리,127.0006878,37.58558033,일반차로,설치   
100000131,1227,명륜동2가.성균관대입구,126.9993413,37.58341708,일반차로,설치   
100000132,1228,혜화역.서울연극센터(장면총리가옥),127.0014609,37.58403069,일반차로,설치   
100000133,1229,혜화역.동성중고(장면총리가옥),127.0015562,37.58453294,가로변시간,설치   
100000135,1231,종로구민회관.창신동두산아파트,127.0155555,37.57409268,일반차로,설치   
100000139,1235,동묘앞역6번출구,127.0156014,37.57168496,일반차로,미설치  
100000140,1236,동묘앞역5번출구,127.015945,37.57192215,일반차로,미설치  
101000307,1237,청계2가교차로,126.9878779,37.5684809,일반차로,설치   
100000142,1238,창신3동주민센터,127.015178,37.578413,일반차로,설치   
100000143,1239,숭인1동주민센터.창신역4번출구,127.0154558,37.57862816,일반차로,설치   
100000144,1240,동묘앞역.롯데캐슬천지인,127.0158024,37.57418005,일반차로,설치   
100000147,1243,신설동역오거리,127.0228414,37.57569473,일반차로,설치   
100000364,1245,동묘앞역2번출구,127.0175235,37.57364311,일반차로,설치   
100000150,1246,구기동현대빌라,126.956622,37.609682,일반차로,설치   
100000151,1247,광장시장,126.9977438,37.56949631,일반차로,설치   
100000153,1249,서울특별시재향군인회관,126.9974788,37.57258074,가로변시간,미설치  
100000154,1250,서울역사박물관,126.9721318,37.56990034,일반차로,미설치  
100000155,1251,청계3가.관수교,126.9937794,37.56868879,일반차로,미설치  
100000156,1252,청계6가.버들다리,127.0080377,37.56993039,일반차로,미설치  
100000157,1253,청계7가.맑은내다리,127.0130967,37.57004196,일반차로,미설치  
100000158,1254,청계8가.영도교,127.0181256,37.57089499,일반차로,미설치  
100000159,1256,원남동사거리,126.9981123,37.57576174,일반차로,미설치  
100000165,1262,숭인2동주민센터,127.0204373,37.57427215,일반차로,설치   
100000169,1267,조계사,126.9831609,37.57280034,일반차로,설치   
100000174,1272,세종문화회관,126.9770167,37.57336557,일반차로,설치   
100000179,1277,이화동(이화장),127.002955,37.576257,일반차로,미설치  
100000180,1278,상명대정문,126.955143,37.601417,일반차로,설치   
100000181,1279,이북오도청,126.955973,37.61272348,일반차로,설치   
100000419,1280,경복궁역(효자로입구),126.9743023,37.5767095,일반차로,미설치  
100000188,1286,상명대입구.세검정교회,126.9597922,37.59944351,일반차로,설치   
100000189,1287,상명대입구.석파랑,126.9581941,37.59957181,일반차로,설치   
100000190,1288,종로중부새마을금고,127.0065911,37.57241749,일반차로,설치   
100000191,1289,신설동역오거리.서울풍물시장,127.0231951,37.57425481,일반차로,미설치  
100000192,1291,청계2가.삼일교,126.9869891,37.56834543,일반차로,설치   
100000193,1292,청계8가.황학교,127.022787,37.57213073,일반차로,미설치  
100000355,1293,평창동삼성아파트,126.9787981,37.61118009,일반차로,설치   
100000370,1294,안국역5번출구,126.9855365,37.57633293,일반차로,설치   
100000369,1295,안국역.서울공예박물관,126.9848871,37.57641401,일반차로,설치   
100000371,1296,창덕궁,126.9890031,37.57722809,일반차로,미설치  
100000413,1297,남인사마당,126.9874286,37.57131917,일반차로,미설치  
100900047,1500,평창파출소,126.9668167,37.60568122,마을버스,미설치  
100900178,1501,삼청공원,126.9816469,37.58822768,마을버스,미설치  
100900041,1502,수성동계곡,126.9644679,37.58208138,마을버스,미설치  
100900040,1503,명륜3가종점,126.9928637,37.59094838,마을버스,미설치  
100900197,1504,명륜새마을금고,126.9967901,37.58778547,마을버스,미설치  
100900044,1505,서대문역3번출구,126.9663939,37.56633706,마을버스,미설치  
100900039,1506,낙산공원,127.0087216,37.58040372,마을버스,미설치  
100900037,1507,인사미술공간.세탁소,126.9893671,37.58141098,마을버스,미설치  
100900036,1508,화정박물관,126.9648837,37.6048012,마을버스,미설치  
100900035,1509,금융연수원,126.9816583,37.58663983,마을버스,미설치  
100900034,1510,박노수미술관,126.9666035,37.58099674,마을버스,미설치  
100900032,1511,샘미용실.종로구청소년상담복지센터,126.9932227,37.59030953,마을버스,미설치  
100900031,1512,서울국제고등학교,126.9972903,37.58907159,마을버스,미설치  
100900029,1513,화정박물관,126.9652008,37.60498061,마을버스,미설치  
100900188,1514,적십자병원후문앞,126.9649058,37.56790794,마을버스,미설치  
100900202,1515,서울성곽.성대후문,126.9895694,37.58936638,마을버스,미설치  
100900026,1516,빨래터.고희동미술관,126.9890634,37.58298722,마을버스,미설치  
100900025,1517,세검초등학교,126.9614908,37.60425228,마을버스,미설치  
100900024,1518,삼청동주민센터,126.9819072,37.58426383,마을버스,미설치  
100900020,1519,통인시장,126.9684957,37.58044175,마을버스,미설치  
100900021,1520,양현관,126.9936044,37.58979142,마을버스,미설치  
100900017,1521,국민생활관,126.998862,37.58974563,마을버스,미설치  
100900016,1522,오거리,126.9622629,37.60706212,마을버스,미설치  
100900015,1523,경희궁자이2.3단지,126.9640686,37.56878711,마을버스,미설치  
100900013,1524,창신쌍용2단지.한성대후문,127.0127581,37.5812648,마을버스,미설치  
100900045,1525,통일부,126.9859477,37.58759481,마을버스,미설치  
100900011,1526,원서고개,126.9878088,37.58308055,마을버스,미설치  
100900009,1528,종로5가입구,126.9976709,37.57179285,마을버스,미설치  
100900007,1529,삼청파출소,126.981251,37.58181366,마을버스,미설치  
100900005,1530,오거리.한옥마을입구,126.9696089,37.57940462,마을버스,미설치  
100900046,1531,명륜시장.성대후문,126.9952543,37.58851105,마을버스,미설치  
100900003,1532,혜화초등학교,126.9998517,37.58725323,마을버스,미설치  
100900072,1533,청련사입구,126.9624312,37.60798038,마을버스,미설치  
100900071,1534,영천시장,126.9627389,37.57008186,마을버스,미설치  
100900070,1535,명신초.삼선푸르지오.힐스테이트,127.0145563,37.58210621,마을버스,미설치  
100900069,1536,감사원,126.9852901,37.58621065,마을버스,미설치  
100900068,1537,중앙중고,126.9869653,37.58309218,마을버스,미설치  
100900067,1538,인왕빌딩,126.9577443,37.60792833,마을버스,미설치  
100900066,1539,종로4가.종묘공원,126.9946203,37.57068903,마을버스,미설치  
100900174,1540,국립민속박물관,126.9795534,37.57925518,마을버스,미설치  
100900065,1541,광화문새마을금고,126.9711466,37.57936877,마을버스,미설치  
100900064,1542,새마을금고,126.9965181,37.58773706,마을버스,미설치  
100900063,1543,혜화우체국,127.0006137,37.58603766,마을버스,미설치  
100900062,1544,언덕앞,126.9637922,37.60895398,마을버스,미설치  
100900061,1545,경희궁자이4단지,126.9621148,37.57070222,마을버스,미설치  
100900060,1546,종로센트레빌후문.e편한세상보문아파트,127.0161855,37.58177439,마을버스,미설치  
100900059,1547,사우디대사관앞.북촌힐스,126.9850312,37.58410567,마을버스,미설치  
100900058,1548,안국선원.삼거리,126.9849941,37.58279098,마을버스,미설치  
100900182,1549,구기터널입구,126.9567769,37.60820461,마을버스,미설치  
100900057,1550,종로3가역9번출구,126.9920932,37.57108758,마을버스,미설치  
100900056,1551,경복궁,126.9793378,37.57695016,마을버스,미설치  
100900054,1553,소나무집,126.9641105,37.61127707,마을버스,미설치  
100900186,1554,독립문역3번출구,126.9597453,37.57287848,마을버스,미설치  
100900053,1555,청룡사.보문파크뷰자이아파트,127.0170071,37.58001895,마을버스,미설치  
100900052,1556,북촌한옥마을입구.정세권활동터,126.9849422,37.58159973,마을버스,미설치  
100900217,1557,종로1.2.3.4가동주민센터,126.9911314,37.57438371,마을버스,미설치  
100900051,1558,창덕궁,126.99062,37.57608925,마을버스,미설치  
100900050,1561,아름다운실버,126.9654637,37.61201006,마을버스,미설치  
100900049,1562,독립문초등학교,126.9606775,37.57386997,마을버스,미설치  
100900206,1563,종로센트레빌아파트,127.0156927,37.58035344,마을버스,미설치  
100900048,1564,가회동주민센터,126.9849543,37.57997294,마을버스,미설치  
100900097,1565,구기빌라,126.9579797,37.60626861,마을버스,미설치  
100900096,1566,원남로터리,126.9975115,37.57623737,마을버스,미설치  
100900095,1567,보현산신각,126.9657791,37.61348252,마을버스,미설치  
100900094,1568,린덴바움숲유치원,126.961804,37.57466928,마을버스,미설치  
100900093,1569,쌍용아파트입구.창신역,127.0149636,37.58051123,마을버스,미설치  
100900092,1570,아름다운가게.정독도서관,126.9851272,37.57894808,마을버스,미설치  
100900091,1571,산정빌라,126.9574922,37.60515199,마을버스,미설치  
100900090,1572,이화사거리,127.0020915,37.57650956,마을버스,미설치  
100900089,1573,박종화고택입구,126.9676873,37.61431026,마을버스,미설치  
100900088,1574,무악현대아파트후문,126.9619412,37.57633723,마을버스,미설치  
100900086,1576,헌법재판소.안국역,126.9858152,37.5773872,마을버스,미설치  
100900184,1577,청구빌라,126.956984,37.60461026,마을버스,미설치  
100900085,1578,서울대어린이병원응급실.갑상선센터,126.999503,37.57811888,마을버스,미설치  
100900083,1580,화인빌라,126.9685386,37.61293453,마을버스,미설치  
100900082,1581,행촌주차장,126.962888,37.57527281,마을버스,미설치  
100900207,1582,창신초등학교,127.0153886,37.5769032,마을버스,미설치  
100900081,1583,수운회관,126.9866693,37.57521894,마을버스,미설치  
100900080,1584,상명대후문,126.9573354,37.60402558,마을버스,미설치  
100900079,1586,힐탑,126.9690206,37.61160556,마을버스,미설치  
100900187,1587,성결교신대원총회본부,126.9634446,37.57397631,마을버스,미설치  
100900078,1589,낙원상가,126.9874149,37.57375637,마을버스,미설치  
100900077,1590,완성빌라,126.9575011,37.60340209,마을버스,미설치  
100900076,1591,서울대병원장례식장,126.997431,37.5805554,마을버스,미설치  
100900075,1592,혜화역1번출구,127.0017633,37.58347299,마을버스,미설치  
100900074,1593,감나무골공원,126.9699479,37.61240596,마을버스,미설치  
100900073,1594,한국사회과학도서관.이회영기념관,126.9641239,37.57366701,마을버스,미설치  
100900205,1595,동묘앞역8번출구,127.0142454,37.57269435,마을버스,미설치  
100900121,1596,종로2가.탑골공원,126.9875484,37.57057137,마을버스,미설치  
100900120,1597,경진빌라,126.9578304,37.60200372,마을버스,미설치  
100900198,1598,성대입구,126.9992849,37.58335331,마을버스,미설치  
100000416,1601,청와대,126.9737681,37.5829713,일반차로,미설치  
100000417,1602,춘추문,126.9796554,37.58312761,일반차로,설치   
100000418,1603,경복궁.국립민속박물관,126.9795911,37.57941352,일반차로,미설치  
100900119,1607,EN갤러리,126.9706087,37.6134218,마을버스,미설치  
100000421,1612,유림회관앞,126.9969805,37.5858956,마을버스,미설치  
100900218,1615,성균관대정문,126.9966204,37.58495635,마을버스,미설치  
100900219,1616,600주년기념관,126.9939426,37.5873281,마을버스,미설치  
100900220,1617,성균관대운동장,126.99237,37.587863,마을버스,미설치  
100900221,1618,학생회관,126.9936746,37.58742039,마을버스,미설치  
100900118,1667,종로문화체육센터,126.9645321,37.57469356,마을버스,미설치  
100900117,1682,동대문역2번출구,127.0117218,37.57204945,마을버스,미설치  
100900116,1683,종각역.YMCA,126.9850893,37.57039764,마을버스,미설치  
100900115,1684,서교빌라,126.9571554,37.60198906,마을버스,미설치  
100900177,1685,경복궁역,126.9724733,37.57707221,마을버스,미설치  
100900199,1697,성대입구,126.998853,37.5832668,마을버스,미설치  
100900114,1698,무애사,126.9718458,37.61390043,마을버스,미설치  
100900113,1699,단군성전앞,126.9653175,37.57556009,마을버스,미설치  
100900192,1702,동대문종합시장,127.004958,37.57121613,마을버스,미설치  
100900112,1714,상명초등학교,126.9567154,37.60092381,마을버스,미설치  
100900179,1720,법련사,126.9796651,37.57658798,마을버스,미설치  
100900111,1721,광화문새마을금고,126.9710277,37.57949309,마을버스,미설치  
100900110,1722,성균관대학교,126.996646,37.584886,마을버스,미설치  
100900109,1723,참샘골공원,126.9742525,37.6146097,마을버스,미설치  
100900108,1724,황학정앞,126.9653294,37.57681261,마을버스,미설치  
100900107,1725,종로5가역.중부교육지원청,127.0020898,37.57141925,마을버스,미설치  
100900106,1727,인사동들머리.3.1독립선언터,126.983297,37.57194702,마을버스,미설치  
100900105,1728,정독도서관,126.9800805,37.58026054,마을버스,미설치  
100900104,1729,오거리.한옥마을입구,126.9697393,37.57946844,마을버스,미설치  
100900103,1732,평창공원지킴터입구,126.9757439,37.6163964,마을버스,미설치  
100000360,1733,창경궁.고궁호텔.메이플레이스호텔,126.9974492,37.57655816,일반차로,미설치  
100000329,1762,광화문,126.9755695,37.57033749,일반차로,미설치  
100000330,1763,종로1가,126.980129,37.57037,일반차로,설치   
100000333,1766,종로2가,126.9864618,37.57008246,일반차로,미설치  
100000334,1767,종로3가역11번출구,126.9932082,37.5706349,일반차로,미설치  
100000335,1768,종로3가,126.9909932,37.57010243,일반차로,미설치  
100000336,1769,종로4가,126.9962507,37.57046926,일반차로,미설치  
100000338,1771,동대문종합시장.종로6가,127.0032912,37.5708648,일반차로,미설치  
100900102,1776,종로도서관,126.9671252,37.57648423,마을버스,미설치  
100000343,1777,경복궁역,126.9715056,37.57617809,일반차로,미설치  
100000344,1778,경복궁역7번출구,126.971682,37.57581917,일반차로,미설치  
100000345,1779,안국역,126.9852296,37.57661375,일반차로,미설치  
100000346,1780,안국역,126.985506,37.57631851,일반차로,미설치  
100000347,1781,창덕궁,126.9889001,37.57752042,일반차로,미설치  
100000348,1782,성대입구,126.9992358,37.5832828,일반차로,미설치  
100900101,1790,종로사우나,126.9877504,37.57380111,마을버스,미설치  
100900180,1791,홍지파크,126.9557163,37.60124243,마을버스,미설치  
100900100,1792,삼청파출소,126.9813258,37.58164517,마을버스,미설치  
100900099,1793,통인시장.종로구보건소,126.9687505,37.58033503,마을버스,미설치  
100900191,1794,종로5가역.광장시장,127.000039,37.57077247,마을버스,미설치  
100900098,1795,평창동산림제3초소,126.9771031,37.61735605,마을버스,미설치  
100900145,1796,배화여중고,126.9676986,37.57677876,마을버스,미설치  
100900143,1797,대학로입구.이화사거리,127.0025802,37.57598417,마을버스,미설치  
100900144,1798,운현궁,126.9869814,37.57527161,마을버스,미설치  
100900142,1799,상명대입구,126.9569583,37.60002101,마을버스,미설치  
100900141,1800,삼청동주민센터,126.9822105,37.58468468,마을버스,미설치  
100900140,1801,박노수미술관,126.9668945,37.58102656,마을버스,미설치  
100900139,1802,김창열.윤명로화실,126.9783685,37.616305,마을버스,미설치  
100900138,1803,사직공원.경복궁역입구,126.9689039,37.57622069,마을버스,미설치  
100900137,1804,충신시장,127.0054049,37.57497665,마을버스,미설치  
100900189,1805,안국역2번출구앞,126.9861183,37.57717282,마을버스,미설치  
100900135,1807,금융연수원,126.9818479,37.58587767,마을버스,미설치  
100900134,1809,감람산기도원,126.979873,37.61594393,마을버스,미설치  
100900133,1810,카센터.사직터널앞,126.9658895,37.57409862,마을버스,미설치  
100900131,1812,재동초등학교,126.9853617,37.57879108,마을버스,미설치  
100900129,1814,삼청공원삼거리.옥호정터,126.9817445,37.58741852,마을버스,미설치  
100900128,1815,이화사거리,127.0022813,37.57532007,마을버스,미설치  
100900127,1816,연화정사,126.9794938,37.614649,마을버스,미설치  
100900126,1817,대신중고,126.9616893,37.57261781,마을버스,미설치  
100900125,1819,현대사거리,126.9866354,37.57924178,마을버스,미설치  
100900215,1820,교남동주민센터,126.9613278,37.57218198,마을버스,미설치  
100900181,1821,부암동주민센터.무계원,126.9637682,37.59293534,마을버스,미설치  
100900124,1823,형제봉입구,126.9816862,37.61286432,마을버스,미설치  
100900123,1824,교남동새마을금고,126.9623375,37.57149436,마을버스,미설치  
100900122,1825,창신초교,127.0157201,37.57603721,마을버스,미설치  
100900168,1826,가회동주민센터,126.9851294,37.57994265,마을버스,미설치  
100900167,1827,볼링장,126.9879589,37.57925544,마을버스,미설치  
100900166,1829,석파정.서울미술관,126.9637824,37.59476432,마을버스,설치   
100900165,1830,지구촌교회,126.9792421,37.61310603,마을버스,미설치  
100900164,1831,월암공원,126.9646919,37.57122609,마을버스,미설치  
100900163,1832,숭인1동주민센터,127.0155607,37.577415,마을버스,설치   
100900162,1833,북촌한옥마을입구.정세권활동터,126.9851687,37.58128077,마을버스,미설치  
100900161,1835,하림각,126.9629664,37.59768473,마을버스,미설치  
100900160,1836,보현빌라,126.9784206,37.61538226,마을버스,미설치  
100900159,1837,스위스대사관,126.9656961,37.57014132,마을버스,미설치  
100900157,1839,안국선원.삼거리,126.9852205,37.58274325,마을버스,미설치  
100900156,1840,세검정교회,126.9600292,37.59938802,마을버스,미설치  
100900200,1841,혜화동로터리,127.0010032,37.58591961,마을버스,설치   
100900155,1842,김종영미술관,126.9781123,37.61326379,마을버스,미설치  
100900154,1843,서울시교육청,126.9666999,37.56938168,마을버스,미설치  
100900210,1844,창신쌍용1단지.종로센트레빌아파트,127.0155693,37.58032282,마을버스,설치   
100900153,1845,사우디대사관.북촌힐스,126.9852486,37.58386331,마을버스,미설치  
100900152,1846,상명대입구,126.9574023,37.59985447,마을버스,미설치  
100900151,1847,혜화초등학교,126.9999909,37.58738929,마을버스,미설치  
100900149,1849,강북삼성병원,126.9683377,37.56853152,마을버스,미설치  
100900148,1850,청룡사.보문파크뷰자이아파트,127.0171509,37.57978465,마을버스,미설치  
100900147,1851,감사원,126.9855618,37.58626565,마을버스,미설치  
100900201,1852,국민생활관,126.9993138,37.5896276,마을버스,미설치  
100900173,1855,종로센트레빌후문.e편한세상보문아파트,127.0162354,37.58189784,마을버스,미설치  
100900172,1856,통일부,126.9861073,37.58753085,마을버스,미설치  
100900171,1858,서울국제고등학교,126.9971408,37.58907429,마을버스,미설치  
100900203,1860,성대후문.와룡공원,126.989734,37.58915228,마을버스,미설치  
100900170,1861,상명초등학교,126.9568174,37.60090493,마을버스,미설치  
100900169,1862,새마을금고,126.996569,37.58784069,마을버스,미설치  
100900002,1863,경진빌라,126.9579482,37.60186409,마을버스,미설치  
100900004,1864,명륜시장.성대후문,126.9952305,37.58872461,마을버스,미설치  
100900006,1865,완성빌라,126.9576665,37.60333997,마을버스,미설치  
100900008,1866,양현관,126.9937686,37.589768,마을버스,미설치  
100900010,1868,상명대후문,126.9574634,37.60407158,마을버스,미설치  
100900012,1869,샘미용실.종로구청소년상담복지센터,126.9934084,37.59025457,마을버스,미설치  
100900014,1870,산정빌라,126.9575782,37.60528358,마을버스,미설치  
100900018,1872,구기빌라,126.9579809,37.60613345,마을버스,미설치  
100900019,1873,마트앞,126.9587565,37.60669871,마을버스,미설치  
100900022,1874,국민은행.세검정지점,126.9608727,37.60495417,마을버스,미설치  
100900027,1876,혜화역4번출구,127.0015539,37.58350804,마을버스,미설치  
100900028,1877,방송통신대앞,127.0019927,37.57869736,마을버스,설치   
100900030,1878,서울대치과대학,126.997801,37.5774083,마을버스,미설치  
100900033,1879,효제초교.연동교회.김마리아활동터,127.0022088,37.57364134,마을버스,미설치  
100900204,1881,성균관대학교,126.9900036,37.58846387,마을버스,미설치  
